Timestamp,Latitude,Longitude,Temperature (°C),pH,Salinity (PSU),Turbidity (NTU)
05-02-2021 13:35,7.010408171,88.96016436,30.10440967,8.025014267,35.43028031,3.895488386
10-10-2023 03:42,21.77423827,80.41402952,30.48402736,7.987596737,34.79844174,2.496281281
05-01-2022 23:39,36.19045254,93.52162698,26.67223621,7.803683185,34.89894668,2.192525444
13-09-2018 05:37,32.90253786,81.58138217,27.48491519,8.083435732,35.82169599,3.589572026
23-09-2017 01:30,35.73546594,80.48471422,31.25737572,8.060829492,35.11715654,3.331364457
11-11-2016 04:34,6.270277896,68.52096772,29.9918547,8.27581225,33.711696,1.275131902
18-07-2017 05:27,6.545614897,95.0269112,25.825038,7.866233529,33.79709918,1.748970689
09-07-2021 20:30,36.90737175,75.89666081,25.38836083,8.129595367,36.46401207,2.894716104
17-04-2021 04:00,8.816498503,90.11522671,29.29901894,8.199857445,35.00265778,1.148178716
01-04-2023 07:25,35.66301431,68.40195924,27.66930986,8.183065901,33.23109601,3.813423161
21-05-2015 00:32,15.08799623,71.03143766,26.75397273,7.997873558,33.57818866,1.460332261
01-01-2015 13:08,20.13817193,83.51962214,25.84362512,7.82416552,36.76336238,4.16966784
03-02-2016 07:58,25.55528466,68.73800945,30.60642181,7.906239917,36.91293799,4.579467491
26-09-2016 02:43,25.95786923,87.8332439,30.30028083,8.118873474,33.53457094,1.182165429
10-05-2023 10:12,20.58322333,78.11322196,26.96171214,7.828610879,36.12493143,4.583587904
16-07-2016 23:48,26.76175198,80.67461178,25.47158814,7.891927551,35.99949464,3.113535177
17-10-2015 17:26,31.08543751,81.61009227,31.56931701,7.993484419,36.64708096,2.947897083
25-11-2017 16:27,15.6935636,82.06149871,25.70008407,7.989752457,36.91009565,2.815167684
04-11-2019 08:05,29.56842256,86.57420273,31.30821914,8.134861818,35.78073737,4.673747334
06-12-2022 10:05,29.41035409,74.44040591,25.67953205,8.220654762,33.01111865,1.348533074
13-11-2020 07:00,15.24422922,86.4294451,25.37158228,7.83407613,34.79562858,3.874723626
09-12-2019 10:26,11.85873142,78.58434546,29.3884243,8.078088346,36.26966753,3.41743187
30-08-2015 12:16,30.57036557,82.92788308,29.95981052,8.126839587,36.27675656,2.646961636
26-10-2022 23:13,26.67074053,88.77918235,29.87342711,7.980211229,35.32021521,1.822300777
24-04-2019 10:42,31.7390549,76.02417896,29.12892126,7.984804524,36.07978637,3.364680155
12-06-2022 09:39,29.36916852,79.00957941,28.39503539,8.294883032,36.17816835,4.356287915
18-01-2016 07:46,19.96369939,76.25884012,27.42979288,8.213262963,35.69996132,4.429569832
05-07-2023 19:26,16.66459507,80.46549273,26.68322062,7.866793467,33.02340898,1.653441884
19-05-2018 16:58,13.81073563,83.79412462,26.10650817,8.189118365,34.55689376,2.174588298
20-05-2018 01:19,13.49354582,92.50636211,26.56999044,8.089258738,36.3091294,2.417382577
22-03-2022 08:10,33.76804237,68.81499331,29.05815058,8.236939684,36.75679993,3.334577419
26-05-2017 14:47,20.91518101,68.23137354,25.39558586,8.281797773,35.30310942,3.439647296
25-05-2020 11:28,23.68435776,81.72483372,25.17852363,8.1132432,33.56543589,3.42589626
10-02-2017 01:23,33.13055251,76.53522783,31.93956173,8.095972297,35.79717246,2.014171986
12-01-2016 02:51,22.26665353,92.17667889,27.77685364,8.272734776,34.08553542,4.314779988
27-07-2021 08:37,14.17087406,72.15631362,29.86818668,8.223526652,34.98199655,1.36879419
25-04-2022 18:20,21.83715004,76.57173601,30.44614767,8.287392733,33.46078291,2.72222101
26-12-2022 16:46,11.91633528,87.92152391,27.15340484,7.975379364,35.37852994,4.08805551
15-09-2016 22:27,22.70884596,81.13662772,25.54535335,7.827787341,33.38857661,3.017669667
25-08-2018 02:14,13.55546103,79.69378975,25.28674341,7.959301662,36.73729297,4.91043107
16-06-2015 04:47,26.12521042,71.6932472,31.51977203,8.27251648,35.0956952,3.24732782
14-10-2017 05:46,32.66617518,85.18647847,28.77799085,8.23707283,36.04096153,1.383426281
02-03-2023 02:24,9.907045373,92.69211955,26.40684202,7.834339995,33.60630336,3.421800633
14-11-2016 12:04,28.41408568,78.18301721,29.10128581,7.946485433,34.35248002,4.639737442
11-06-2019 12:07,21.31788381,85.48171146,28.96615532,8.164253013,35.3103693,2.836108642
17-04-2021 12:13,6.419695732,91.57311412,28.18049047,8.222699662,34.45899939,3.165282938
14-10-2022 02:46,15.50057869,86.34173015,27.77804725,8.276256167,36.2987071,2.385043779
03-03-2016 16:31,34.24306545,85.5247363,29.40439079,8.299996593,35.85645948,4.573257632
04-01-2018 03:04,12.80509085,90.33382293,30.74288651,7.965162141,34.41401813,4.548549785
31-12-2019 19:53,12.93189249,73.49729648,25.54366524,8.270189977,36.18272358,2.745628887
25-02-2019 16:12,36.01021111,89.69780986,27.60771097,7.883584059,35.96657189,4.236605202
17-04-2015 00:56,8.107794056,86.15942218,31.57444095,7.805624144,36.99412654,2.603530026
31-08-2018 21:12,10.43375658,68.18347791,28.59855847,8.231893226,36.07875502,2.355850312
02-11-2017 05:05,35.83711444,74.744766,25.45822224,8.011168345,35.67150863,2.690482444
09-06-2015 02:50,13.84733816,68.21806767,29.64113302,8.067314228,34.12784752,1.445548587
01-01-2019 07:31,11.98729158,83.28390402,28.27139811,7.941195745,33.24046651,2.212103456
25-02-2019 08:30,21.98128673,96.24411469,30.5566176,7.863927458,33.62702925,3.45514417
22-01-2017 16:20,21.90135656,69.66572671,27.94613448,7.903856813,33.22162759,3.526728202
31-10-2018 19:44,18.3083074,88.81343007,30.73437021,7.923270192,34.7446015,2.883061469
21-06-2017 14:45,7.685583792,77.92952963,30.33743732,8.031297659,36.44554666,3.689008357
13-02-2016 08:49,28.23200614,83.56350542,29.15122912,8.165264414,34.07557679,2.553711158
16-07-2021 08:59,31.66304461,84.85200969,31.9924955,7.83287876,34.57856642,4.83403666
28-05-2022 10:04,14.12758937,81.83417255,26.9043638,8.027877885,35.45660017,3.070478793
18-10-2020 19:53,14.74852591,84.56663606,29.66972404,7.899584629,36.23798434,3.787641836
03-06-2019 11:18,24.5663897,76.36012162,25.66906685,8.065373534,34.07648507,4.230436395
07-09-2018 06:27,17.67057461,88.35321891,27.7017363,7.942766676,36.07098679,3.723194086
10-07-2022 17:53,19.64084698,74.97109279,27.35305459,8.143025532,33.57488889,3.997943878
12-12-2021 05:21,21.66440529,71.82664222,28.29895001,8.0094835,34.07212457,4.513064976
14-10-2019 00:29,32.79369936,92.60358696,26.92455916,7.867595173,35.0386977,1.269201038
29-01-2023 17:42,28.38679976,77.03950897,29.88342789,8.143264029,35.44807411,4.756051608
02-02-2020 13:11,25.63416923,76.95437018,30.48871855,8.096173264,33.56454688,3.483169059
19-02-2020 02:38,17.68815405,88.96177714,26.92813314,7.9122177,33.72251999,4.764265875
02-08-2016 22:07,17.67653836,96.02392158,30.83670721,8.214912927,34.71155876,1.202115578
23-04-2016 13:00,6.705185194,71.32736051,27.35089295,7.90265109,34.3452182,1.37164893
12-12-2015 10:45,6.575551183,95.62062256,30.05309335,8.192612616,33.60579938,4.923147909
07-09-2021 17:50,33.53801931,82.89685061,26.1166655,8.136603288,36.91694456,2.368419657
11-09-2020 15:19,15.91220858,68.03276705,31.29215623,8.027235795,36.58010623,1.2331499
04-02-2015 15:28,30.6013641,92.50471784,25.31469559,7.966601996,33.2221947,4.384786943
02-01-2020 21:57,35.45678427,71.07503538,26.02293557,7.924468768,33.01514485,4.727593218
12-04-2017 20:42,15.54583616,92.8209014,30.37752466,7.925098035,35.72046571,4.002917243
01-04-2021 17:44,14.53329916,80.67623266,27.77283862,8.129761017,36.06789776,4.200531186
29-12-2015 23:57,16.17145428,78.24169296,27.18086267,8.182117284,33.05593451,4.458361479
23-11-2021 09:25,8.032312095,70.04017622,28.87992017,7.847118515,33.89853838,1.594339041
01-02-2020 10:05,27.06752581,90.44344351,30.84092897,7.848354304,34.49041516,1.046773656
02-08-2023 05:23,21.17671567,93.17312476,27.03572458,7.841707386,33.5156491,4.0653652
14-10-2021 09:21,18.5872934,84.31043271,25.60539788,7.878561967,33.61048227,4.764498858
14-08-2020 13:31,13.07495428,83.41070922,31.37268215,7.94881081,33.14050857,1.735247049
22-07-2016 13:21,17.25422425,71.43327907,31.89595421,8.095862043,35.39880873,3.529160077
11-06-2017 02:05,30.74365511,86.90317225,31.12371882,8.14429906,33.24138389,4.222013043
30-01-2016 02:33,21.65350294,94.79849835,25.80431385,8.110689893,34.17329734,4.910678939
12-11-2020 02:28,16.50109138,96.36059307,28.27129038,8.181549105,35.36563067,3.918763638
09-06-2020 08:48,32.77175818,80.16702942,27.85593151,7.981704117,35.69251869,3.87197075
28-07-2020 21:07,8.40618612,73.72746542,27.43570074,8.249999885,35.86636341,1.154114703
14-04-2016 15:53,34.31544275,71.21625593,28.63197574,8.259781244,33.77542487,3.663999163
03-06-2016 21:58,13.08658799,85.12041157,28.54484636,8.249921421,33.53954242,4.14882092
21-08-2016 10:56,13.20431366,93.22801135,26.59292397,8.083100149,35.48532571,2.355898498
21-08-2021 14:23,14.87729246,96.19030493,28.73366445,8.00976121,34.95316993,1.776232272
27-01-2019 04:16,6.252032171,86.27662987,26.37501178,7.801607986,36.2198413,2.912548359
23-07-2021 05:30,32.21838769,96.13142894,31.52157507,7.891403584,35.54870328,2.449673473
24-04-2016 11:56,9.568655143,70.83869695,26.52266292,7.804836408,35.66995666,4.708308979
30-11-2017 06:57,26.58254392,74.44482366,27.3982398,8.093558386,35.51513029,4.823491869
03-05-2023 01:34,24.62598251,69.69604994,28.67605592,7.934280566,34.78083833,1.947822745
28-01-2015 10:57,14.85173182,87.13799202,26.04373984,7.911735881,33.8488216,1.695663337
08-11-2021 11:38,22.10305143,85.79241388,25.4012022,7.951918178,35.16983601,4.271107436
02-12-2015 06:37,25.38606743,77.69656903,29.03198772,7.896980813,36.47890347,2.189103429
03-04-2015 08:19,35.28543155,81.80332808,29.02427892,7.837437716,33.77813183,1.908388543
21-07-2022 17:14,26.36340156,91.75027239,26.84660265,7.826932556,33.87345937,1.729594996
14-01-2015 12:52,20.18222438,93.26751938,28.66357072,7.834533345,34.10022598,3.78335384
23-07-2018 18:14,14.94344956,76.42437434,26.00756454,8.187767251,36.02262104,3.38312939
29-07-2022 04:01,22.69723169,75.93357161,27.02070468,8.048467302,36.81340668,1.671200963
23-11-2023 02:30,29.49333828,72.69878041,25.24844098,7.982384268,36.43384389,2.344562602
13-12-2015 07:43,15.48234188,86.28812499,27.64294196,7.871507163,34.02699727,3.733482443
05-09-2016 19:47,34.13797854,83.81435234,31.81135941,8.013646953,35.47855997,1.285182411
24-11-2019 23:30,33.54867706,96.47243849,29.41027442,8.041475949,33.28789241,3.857755445
12-06-2018 07:10,19.7254089,95.29974247,30.5459902,7.82318301,34.03800782,4.514233266
14-12-2015 10:41,19.95741926,79.05347025,28.57100565,7.853171971,36.22664022,3.401034783
10-07-2022 04:01,16.48594249,82.9582915,25.81725851,8.154569823,36.10057326,2.952886223
18-10-2023 18:06,29.37505291,76.50464191,27.12083506,8.165818819,36.09784675,1.539315475
09-08-2022 13:04,26.00623239,69.31969479,30.9296421,8.282052012,36.01101462,2.686010241
08-11-2019 09:40,32.6252045,68.42553735,27.83991175,8.202291784,34.73240888,3.210004717
14-07-2020 18:53,32.27525479,77.41312356,31.25024036,8.19783435,33.97275437,4.246290826
11-09-2016 14:12,22.01321171,83.47693296,26.44567145,7.960696214,33.40751223,3.377771243
19-12-2016 12:46,16.0660113,91.65110012,31.37275907,8.205339808,36.65608847,3.919500594
11-01-2015 05:10,28.73132597,80.14860439,25.87724887,8.143430299,33.76259791,1.025089225
22-12-2023 00:40,6.753581303,74.26004524,27.21887304,8.008428795,34.75582794,4.233829529
14-10-2022 13:38,17.41694497,89.72602364,28.05805285,8.089993025,36.50825915,2.944301422
17-06-2023 22:27,11.29484654,86.95522179,30.62359824,7.897045774,33.40762756,4.14091528
08-10-2016 06:00,22.75516766,77.9250191,26.17714424,8.1700944,35.2192302,3.423374728
11-12-2018 23:18,31.97092602,70.43937786,25.98039898,8.118585146,35.56024378,2.18105624
20-07-2023 21:49,8.587846081,88.91738811,31.65324849,8.125542926,33.93727454,1.556209158
28-07-2020 15:41,35.29028523,92.41564374,26.74625178,7.83997119,33.99987564,4.125356342
18-02-2018 08:38,24.65242382,85.60260786,31.38462034,7.816355731,34.88325655,2.638741478
13-10-2019 01:43,36.49850533,94.70714149,29.84727376,7.835099198,33.79081954,2.514118274
17-04-2016 01:55,26.00474302,94.38429795,31.57856746,8.012498998,35.48562284,3.513788236
06-08-2017 01:26,23.08986495,94.90012565,27.97991904,7.923249452,33.11663864,3.525780371
22-09-2016 13:44,32.76361249,88.51673473,26.1183256,8.133156455,36.0511225,3.502551998
15-10-2020 19:24,18.92317749,84.59189059,28.31180775,8.007087171,35.42604907,1.862564962
05-10-2022 02:08,14.42952172,79.15459008,28.90159739,8.175327116,35.30162608,2.792246495
02-08-2019 17:55,11.90235114,70.02379564,28.08952939,8.159388428,34.38639799,3.109547
23-08-2017 05:38,35.06775802,70.63791597,28.37644518,8.192015443,33.27813551,2.811073295
06-10-2017 01:31,12.49109269,77.43856264,28.5099672,7.992938228,34.12988983,3.602724187
14-12-2023 11:52,23.43483524,80.90235892,29.51008595,7.926360604,33.79560424,2.472892877
23-07-2015 23:50,24.65338112,95.08771227,27.3023959,8.063184979,36.65080686,4.361904306
28-01-2016 22:50,20.25828287,69.16401323,31.22714574,8.262809686,35.68998463,2.102316597
19-01-2018 06:35,10.44444436,76.70927566,31.77928512,8.18701323,35.38043999,4.888699234
25-09-2022 17:37,27.92104721,83.4756434,31.5457074,7.973437567,34.90354093,3.330890456
15-03-2018 03:47,31.06979693,78.68158165,25.35249738,7.976555703,36.5332105,1.137391241
27-08-2019 12:03,14.85264609,93.46218689,28.84801837,8.249857715,35.19324014,1.746627248
27-12-2020 16:13,13.24006968,79.32659193,30.90245072,7.992625202,35.74140784,3.055661413
03-09-2023 21:03,9.897001582,86.13085765,28.34583322,7.830564121,35.72240718,2.80089815
28-02-2021 06:14,24.30279677,88.6123768,27.72202276,8.024343331,36.02750257,1.297403132
17-05-2015 01:01,31.53481829,89.9183012,30.02400448,8.042085043,33.80611725,1.982063928
07-02-2020 13:41,7.808150955,93.54858433,26.43871958,7.887974803,34.4436662,1.330272607
13-11-2018 00:02,9.523951108,70.43945979,30.1994341,7.882632984,34.72295631,3.13847119
20-10-2015 00:38,32.35984734,78.57842534,25.65785949,8.153624633,34.70522548,3.754772131
30-03-2017 05:06,35.40191956,85.67614953,25.8421272,8.268986866,35.01732076,3.598643067
09-03-2019 16:40,17.42193269,88.84225369,26.40379534,8.087259667,36.80062941,3.799192355
05-11-2021 22:50,17.03057518,76.26073712,31.0032033,8.087970801,35.72618469,1.196671976
20-12-2022 06:59,9.873126602,78.32920479,25.15303875,7.936164984,34.82480408,2.671594112
23-10-2021 16:51,16.82772085,82.40268882,26.97962406,8.247934801,36.07175354,1.615688702
25-09-2019 17:03,7.770829503,83.5742915,29.5547702,8.253868611,34.79204362,4.175427116
29-08-2018 01:29,16.09965003,68.73519651,28.8530375,7.859788591,33.667373,2.694181581
20-08-2015 21:34,7.718665414,68.67801917,25.39335404,8.070305527,34.22611851,1.269607507
03-09-2019 18:45,12.74248703,96.48951839,30.72580434,8.278996773,36.62482392,4.507428841
08-05-2021 11:17,27.75651766,80.49203916,28.49165475,8.101517323,36.99514314,4.542671899
19-04-2020 07:21,35.92624602,79.36565766,26.78437598,8.177681691,35.38772149,2.075793941
26-04-2020 03:08,26.46536274,85.27936144,28.90016076,8.256796269,35.69422904,1.986491341
05-03-2019 12:50,12.1586299,95.20045029,31.9475744,8.158489239,33.2639954,4.083427244
06-06-2019 05:01,24.45816992,86.8322131,30.30508548,7.913444431,36.88445988,4.005006263
10-02-2015 18:00,15.93379501,81.78113173,29.95895232,8.21178494,35.6429863,3.433092604
13-01-2019 10:36,32.47911589,90.82497304,31.88405687,8.182002023,36.16829206,3.200938162
08-03-2015 01:31,20.19226561,95.35478259,25.0808816,8.092242308,34.36463335,1.533354121
28-04-2017 15:07,14.62205208,80.1392737,26.24982389,7.905706899,35.59177035,3.887366423
21-01-2019 12:09,11.94489851,74.87165514,30.0380917,8.034280166,33.10376545,1.400361649
24-01-2020 14:37,27.06695505,78.00846849,27.31201211,8.00180742,33.99188774,3.542130884
06-03-2023 13:19,23.93904554,96.63807803,29.40728118,8.203291797,34.85549432,3.769763567
09-12-2019 23:25,19.5832801,88.67034106,27.9960023,8.258312876,34.00368028,4.303081515
25-08-2016 09:50,16.37771347,88.04891755,25.43994836,8.229837108,34.13191559,1.508059623
10-12-2015 06:26,29.6329546,79.6320213,27.68101724,8.172518779,36.84194095,3.174104923
24-08-2023 21:05,27.17126715,78.13186982,31.97013366,7.843207004,36.7499356,1.68460947
19-03-2017 21:02,10.82567327,68.88434907,29.12166343,8.123614196,36.45164402,1.958457824
19-08-2017 02:30,24.5189428,71.36183595,25.55392012,7.839257419,33.43993291,2.627675341
15-05-2015 09:23,26.42038432,92.03988434,29.47918939,7.827163194,34.92253133,1.090538369
16-09-2021 07:20,7.368495695,83.29294942,27.4321542,7.841931108,35.51795392,3.545628895
04-04-2019 00:13,27.18822861,86.56670014,27.98681175,7.914986791,36.57462245,4.708756242
25-10-2015 16:34,17.27319121,93.80510034,27.06613375,8.234770599,36.61594112,3.312010604
25-01-2017 01:51,6.559497767,93.49337877,27.98111437,7.826630564,33.44481853,3.053738949
29-08-2023 01:54,16.6743069,82.98140703,31.5638257,8.290932617,34.38435656,3.964538481
23-04-2020 18:11,6.599292322,87.31191717,30.38852582,8.01208086,34.97327891,4.20555611
09-11-2016 20:38,14.43602937,79.23652211,28.18366928,7.920825445,34.2301234,2.532437313
17-08-2019 20:16,17.84398686,86.62482102,26.4940834,7.865329825,36.58053724,4.125682977
03-03-2021 02:00,23.14719365,87.17524558,27.57071224,8.152958674,34.97877791,1.065063682
26-11-2019 08:01,33.71738303,79.11898701,28.83493442,7.992787403,34.79931855,1.032749841
25-06-2015 10:08,30.97261111,92.77567031,29.57844017,7.881183979,33.70492853,4.774984747
01-12-2022 15:32,15.84409806,72.17428264,28.35525583,8.048534675,36.45691029,4.578521855
03-12-2017 17:13,34.93191063,79.33475387,28.29985475,7.811330933,36.98875651,1.197078129
27-08-2016 21:42,27.478928,69.78392969,30.39470174,8.264994191,35.03862962,3.344003859
17-01-2022 07:56,18.68518811,86.96768613,30.31757762,8.185299392,34.16242555,1.559977593
10-06-2016 01:04,15.72097038,71.9723013,31.09701986,7.846157571,33.89923052,4.745177715
15-08-2018 18:04,9.423450793,88.63058459,25.76194184,7.975142289,36.25926945,3.14595563
28-11-2023 06:10,22.95094849,76.39224399,30.69761537,8.247041889,33.20155241,3.814000179
31-03-2022 17:23,35.84715532,69.78080729,29.34515155,8.264257814,36.93364091,3.447566301
30-05-2023 14:01,29.21811427,84.63273239,30.73514741,8.139828487,36.80568003,3.297614873
10-11-2020 10:49,20.72906081,96.09213137,25.31640883,8.223436671,34.69533803,4.324124278
03-07-2015 05:06,6.804149894,92.93081169,31.94412836,8.222996284,34.44593167,3.037057775
16-10-2016 12:06,7.412697516,95.7563859,31.84246874,7.888546144,35.43925043,4.263026786
11-08-2023 16:06,18.88434617,72.67271492,31.12383908,7.953735955,33.66015074,4.952828347
01-12-2016 19:53,35.99845464,89.77729243,29.26019106,7.933880063,33.07205217,1.273270406
03-04-2017 08:10,17.7569904,71.37892992,29.12618168,8.081633088,34.31931635,3.416384686
26-10-2022 01:48,23.42560327,86.00783623,29.49475202,8.154897096,35.90356675,2.58696923
03-02-2022 06:03,14.88905949,88.61937919,28.65673822,7.829354715,33.07710081,4.79961791
06-09-2020 22:15,31.08700635,79.52137799,26.49591964,8.037759965,34.70256253,4.604258814
09-03-2016 14:24,22.997544,69.49467766,31.63908507,8.267246769,33.31999404,2.551163039
28-12-2016 04:17,20.98303018,76.20221059,31.55015244,7.943998703,35.72351291,4.460628242
16-01-2017 21:49,32.09690904,91.97010304,28.48286688,8.020206069,35.28188295,1.706992142
13-01-2021 05:02,33.70881801,78.18732128,28.0451661,8.237305242,34.21866291,3.241711075
27-08-2021 21:21,24.84471978,86.1961316,31.27849271,8.186699656,34.36481388,1.704431163
03-06-2018 18:46,14.90586197,73.27984827,25.02059162,8.168375981,34.57919175,3.982642339
06-09-2018 12:40,10.46844769,90.30130298,30.88783927,8.194104571,35.9192394,1.839379616
26-08-2016 00:30,17.78093036,96.43810352,26.5780251,8.246563465,36.77822263,2.73810355
26-05-2021 19:41,22.10362818,86.51991526,27.55952652,8.18768637,33.26921081,4.310671886
10-04-2017 14:46,26.74117001,69.3892823,30.10701028,7.97659965,33.69549301,3.915902637
02-10-2022 12:46,34.22159097,74.33551283,27.55422123,7.846968874,34.16829746,3.242752875
11-10-2021 17:15,9.359729106,87.33302949,26.0721189,8.094754884,34.75934374,2.227792753
08-08-2020 13:15,7.001561835,70.48830071,26.93640916,8.078229022,36.19450614,4.750704134
14-03-2019 17:47,24.23117682,68.65589939,29.93383426,8.140342162,33.0527199,4.989382657
26-04-2017 17:37,24.78939362,73.82068169,25.00531288,8.177514497,34.59990226,1.239684666
05-03-2022 10:14,24.32003564,93.95623878,30.36051195,8.200596421,35.77287251,4.600182377
18-04-2022 07:31,27.48571501,94.46659947,26.40168992,7.866802248,35.35394793,1.44772735
20-08-2020 10:48,17.51910908,73.18314255,28.66181414,7.990027072,34.8449287,4.170049794
02-07-2019 14:11,14.64551644,74.55721872,28.3781052,8.026324747,34.84035765,4.815491524
17-11-2020 14:50,13.48605343,73.30559791,26.56805835,7.924345893,36.27295252,1.57677971
24-09-2015 05:36,29.69435483,73.34284041,30.91311379,7.859911639,33.06586243,2.70667136
17-03-2023 02:30,31.07663355,92.97453879,26.32565277,8.171796112,36.07380277,1.66507646
18-05-2018 05:04,28.75962114,90.57845463,27.46721305,8.29894249,34.45456872,1.259678319
11-08-2019 11:41,9.275677244,89.54964706,30.41092024,7.896297431,33.15515114,4.746493756
19-09-2022 17:25,30.41765183,72.29327643,29.70452004,8.08962968,35.30503678,4.763443928
13-04-2021 22:13,35.23030242,68.8907406,27.92228138,8.094487188,36.00346721,2.717571754
20-07-2016 10:11,27.47069514,83.31912142,30.48507866,8.041889285,33.74746377,4.330380726
23-08-2016 19:41,15.46819099,88.33749556,25.50204254,8.266933306,33.03886833,3.076064151
16-05-2021 10:30,18.50134386,79.59409208,30.11348155,7.910661573,35.03484654,3.054486156
13-11-2019 02:24,26.21031068,77.13061182,28.79675975,7.983018697,34.14382913,1.714742447
30-08-2022 21:13,15.33147238,93.24943266,26.27217112,8.029952387,33.84598767,1.404999986
04-01-2017 01:59,11.08861975,91.40282744,27.51716697,7.800347702,36.01532377,2.072626016
26-06-2023 03:29,26.22535991,85.0897734,29.70330121,8.201460725,34.86083967,3.061715139
03-10-2015 14:04,31.55698839,76.35739007,29.89766805,7.847748152,36.47981958,3.419406736
13-06-2015 18:26,25.15054115,79.31553553,30.86552305,7.936436801,33.17912026,1.511730286
14-08-2019 05:08,19.05722374,68.80567763,28.96981879,7.942445957,33.70903779,2.706303751
29-12-2019 03:40,31.82371462,92.22415763,25.72701437,8.131607239,33.25310672,3.784786429
09-09-2017 03:02,29.55566585,87.46971316,26.24379162,7.834745436,36.49292811,1.120826573
06-03-2016 09:54,23.05432954,73.42868527,29.75907918,8.120908044,36.73899488,2.348895458
05-12-2020 16:17,32.15681663,69.12577959,27.8908915,8.240631752,36.49235799,4.613164695
02-08-2021 01:17,35.41069485,85.55602564,25.46047069,7.958011226,36.60509612,1.844158247
06-02-2016 23:52,9.807145941,80.85671755,26.32606898,8.204630728,33.47922906,4.892141061
27-10-2021 12:27,24.06704187,78.26227886,31.6933896,7.877135324,35.45818406,4.924668792
01-10-2018 09:26,22.49593942,71.65207596,25.0407359,7.984315563,35.59160851,1.420589903
09-01-2017 18:44,30.69026114,92.38469757,27.77812531,8.125253181,35.1426472,1.635520503
03-11-2023 01:39,26.898126,84.45396758,30.36428003,8.134133349,34.78759418,3.620639069
06-11-2021 23:16,26.50856517,88.6709107,26.25055917,8.255074073,34.83173993,3.098012427
21-03-2015 12:46,29.43763073,83.47834925,28.59934526,7.850092544,34.21855276,3.524600758
29-01-2020 23:15,20.85427186,92.41156609,25.02488122,8.27953467,35.39249575,1.666734321
18-05-2015 17:22,6.518412462,92.04784964,27.19826916,8.187330146,33.96529127,1.90107892
21-05-2017 01:36,36.22098867,70.5925289,25.19676892,8.019588973,34.95262123,4.603279739
03-11-2021 21:38,16.21519685,79.90205977,31.21256326,7.91671908,35.4080411,1.343139473
01-09-2015 05:45,36.13569891,76.39750056,29.4533896,8.181974058,36.39983894,4.846372852
01-08-2021 08:33,13.37429654,79.93572273,25.37583341,8.199934856,33.22020824,1.359311209
10-01-2016 02:13,14.91140453,89.92197665,29.01095256,7.929925715,33.58010959,2.924717751
07-10-2015 14:06,25.13360726,77.05661525,31.09807071,7.874932436,35.08032169,3.695304661
28-11-2015 04:05,9.630347713,94.05506841,31.16369945,8.013256969,34.81370663,2.489441255
27-04-2021 17:03,27.93954646,93.65276322,29.64207179,7.8996679,36.55122256,4.734551466
15-11-2018 03:58,26.26291922,88.54909964,28.27390762,7.915855285,34.6519998,2.14604165
24-01-2015 08:50,15.81970994,69.6788364,30.62600786,8.079994852,34.91238343,3.521767537
28-01-2019 22:13,7.150500538,82.29496407,26.2789155,8.274385274,34.73101841,3.347120307
08-02-2015 02:40,33.25152054,94.02836652,31.92804422,8.011131479,35.02164561,2.109190884
17-07-2018 14:01,10.62550923,94.06763636,31.05836204,8.157617686,33.3201031,2.924325304
21-11-2021 18:16,26.46143738,91.81887146,27.41052187,7.857110658,34.46336486,4.471854903
17-02-2015 11:56,31.5009691,79.84472044,31.7095437,7.811196013,36.47717679,2.694883852
26-08-2023 07:21,10.50247391,91.37651464,28.29180802,8.081227546,36.17453266,3.893131927
20-09-2016 10:52,9.428455854,72.59569633,27.73474098,7.926149338,36.31665161,1.113018455
21-09-2022 17:58,30.37518176,86.88463271,31.64705701,8.022871753,36.23059024,3.673641878
29-09-2019 05:21,27.68003796,79.64756515,27.31250282,8.153433641,36.95724991,4.583836321
06-01-2021 14:48,11.10971551,90.22403224,27.95992095,8.054752471,34.33176937,3.910994114
14-06-2021 15:23,28.81636688,95.78849314,26.79283264,7.885375966,36.41982646,2.124814544
10-02-2023 02:13,24.49036329,68.66405378,28.48461654,8.226927505,33.49651359,1.292834259
25-06-2022 22:17,6.413299511,86.89028754,28.18311204,7.915111276,36.20708565,2.92716096
10-05-2019 04:19,6.184097886,94.1090056,31.91165953,7.945476847,34.60880415,4.043785986
05-08-2022 12:26,35.87658026,69.48859861,26.80479163,7.999005772,33.31534449,2.48807936
30-10-2020 19:45,15.94482891,73.05920036,25.17371139,8.209066029,34.38163438,2.539754678
18-12-2019 03:55,34.3288248,88.49644022,30.05943819,7.961206305,35.30273962,3.464611262
11-02-2016 00:58,30.21047064,79.49418693,25.28471211,7.806322651,35.44697239,3.47362755
17-09-2015 12:09,24.43269393,68.50794107,28.25312323,8.199452955,36.36609178,1.391582548
21-11-2021 04:00,17.50010421,74.53536983,28.65930546,7.821772143,34.71543949,4.092258133
14-05-2017 03:05,19.9598972,88.81090216,28.82830258,7.919246892,35.37747848,3.821804707
12-09-2018 20:20,13.05683726,89.96774975,28.9598796,7.84314285,36.03622335,1.418616513
23-08-2020 08:22,30.19850427,71.77724411,26.22249118,8.146121297,36.00766347,2.564614424
12-03-2022 15:03,35.43557533,90.24477919,26.94458059,7.856783478,33.94872083,2.090779316
01-12-2016 16:36,28.17747314,75.73881537,27.9249957,8.253962932,36.89731741,1.288588464
